ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2023,11305,강북구,10200,번동,1,대지,0435,0045,송학에버빌Ⅱ,20231215,35000,53.81,32.91,6.0,,,2017,연립다세대,중개거래,서울 강북구
2023,11230,동대문구,10500,답십리동,1,대지,1013,0000,래미안미드카운티,20231215,120000,84.99,0.0,14.0,,,2019,아파트,중개거래,서울 동대문구
2023,11740,강동구,10800,성내동,1,대지,0084,0020,(84-20),20231215,31200,29.55,15.96,4.0,,,2017,연립다세대,중개거래,서울 강동구
2023,11380,은평구,11400,진관동,1,대지,0002,0000,상림마을6단지푸르지오(606~614동)BL1-7,20231215,83000,101.78,0.0,7.0,,,2008,아파트,중개거래,서울 은평구
2023,11380,은평구,11400,진관동,1,대지,0014,0000,상림마을8단지롯데캐슬(801~809동)BL1-2,20231215,71700,59.28,0.0,3.0,,,2008,아파트,중개거래,서울 은평구
2024,11380,은평구,10300,불광동,1,대지,0436,0029,미산빌16차,20231215,22500,21.09,19.85,1.0,,,2022,연립다세대,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0380,0003,로얄하이츠(380-3),20231215,26000,60.01,36.67,5.0,,,2008,연립다세대,중개거래,서울 강서구
2024,11620,관악구,10200,신림동,1,대지,0610,0213,난향헤렌하우스,20231215,20600,29.9,18.1,3.0,,,2013,연립다세대,중개거래,서울 관악구
2023,11200,성동구,11100,금호동3가,1,대지,0917,0000,금호1차푸르지오,20231215,96000,59.97,0.0,11.0,,,2005,아파트,중개거래,서울 성동구
2023,11740,강동구,10900,천호동,1,대지,0425,0003,천호역 한강 푸르지오시티,20231215,18000,26.27,37.38,25.0,,,2015,오피스텔,중개거래,서울 강동구
2024,11350,노원구,10500,상계동,1,대지,0721,0000,상계주공5(저층),20231215,45000,31.98,0.0,2.0,,,1987,아파트,중개거래,서울 노원구
2023,11440,마포구,12300,망원동,1,대지,0405,0055,들국화쉐르빌,20231215,50200,62.66,29.4,4.0,,,2002,연립다세대,중개거래,서울 마포구
2023,11680,강남구,10800,논현동,1,대지,0203,0001,거평타운오피스텔,20231215,21500,32.39,42.76,10.0,,,1991,오피스텔,중개거래,"서울 강남구, 서울 서초구"
2023,11620,관악구,10200,신림동,1,대지,1738,0000,파로스프라자,20231215,51500,84.17,0.0,3.0,,,2009,아파트,중개거래,서울 관악구
2023,11305,강북구,10300,수유동,1,대지,0392,0039,엠에스펠리체,20231215,21000,29.98,18.19,6.0,,,2017,연립다세대,직거래,
2024,11470,양천구,10100,신정동,1,대지,0945,0005,예지팰리스85차102동103동,20231215,17500,29.37,21.41,5.0,,20240115,2016,연립다세대,중개거래,서울 양천구
2024,11560,영등포구,11000,여의도동,1,대지,0036,0000,롯데캐슬엠파이어,20231215,198000,107.58,0.0,25.0,,,2005,아파트,중개거래,서울 영등포구
2023,11590,동작구,10500,흑석동,1,대지,0336,0000,흑석한강푸르지오,20231215,135000,84.79,0.0,8.0,,,2012,아파트,중개거래,서울 동작구
2023,11680,강남구,10100,역삼동,,,,,,20231215,665000,741.74,261.8,0.0,,,2003,단독다가구,중개거래,서울 강남구
2023,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,20231215,235000,84.99,0.0,13.0,,,2008,아파트,중개거래,서울 송파구
2024,11620,관악구,10200,신림동,1,대지,0496,0016,판테온,20231215,30000,29.05,18.22,2.0,,,2022,연립다세대,중개거래,서울 관악구
2023,11650,서초구,10200,양재동,1,대지,0362,0000,삼성베스트빌,20231215,49900,25.78,16.54,5.0,,,2016,연립다세대,중개거래,서울 서초구
2023,11710,송파구,10400,송파동,1,대지,0151,0000,2차한양아파트,20231215,135000,84.92,0.0,5.0,,,1984,아파트,중개거래,서울 송파구
2024,11560,영등포구,13200,신길동,,,,,,20231215,32500,67.76,93.0,0.0,,,1971,단독다가구,직거래,
2024,11380,은평구,10700,응암동,1,대지,0697,0000,대림에코빌,20231215,51000,55.11,31.37,6.0,,,2022,연립다세대,직거래,
2023,11500,강서구,10200,등촌동,1,대지,0631,0000,등촌동두산위브센티움,20231215,15700,28.45,38.59,4.0,,,2004,오피스텔,중개거래,서울 강서구
2023,11530,구로구,10800,오류동,1,대지,0004,0010,4-10,20231215,34000,29.73,24.1,3.0,,,2022,연립다세대,직거래,
2023,11440,마포구,12500,성산동,1,대지,0030,0031,삼정빌리지가동,20231215,26200,44.28,28.29,3.0,,,1992,연립다세대,중개거래,서울 마포구
2024,11380,은평구,10300,불광동,1,대지,0393,0010,엠버31차,20231215,27000,21.7,13.88,3.0,,,2022,연립다세대,직거래,
2024,11530,구로구,10700,개봉동,1,대지,0476,0000,한마을,20231215,80000,84.57,0.0,24.0,,20240105,1999,아파트,중개거래,서울 구로구
2023,11500,강서구,10300,화곡동,,,,,,20231215,95000,236.07,159.6,0.0,,,1990,단독다가구,중개거래,서울 강서구
2023,11260,중랑구,10100,면목동,1,대지,1533,0000,디아이빌,20231215,32000,50.87,34.04,4.0,,,2011,연립다세대,중개거래,서울 중랑구
2023,11260,중랑구,10100,면목동,1,대지,1533,0000,디아이빌,20231215,32000,50.87,34.04,4.0,,,2011,연립다세대,중개거래,서울 중랑구
2024,11410,서대문구,10600,천연동,1,대지,0145,0000,천연뜨란채,20231215,79000,57.78,0.0,13.0,,,2006,아파트,중개거래,서울 서대문구
2023,11260,중랑구,10100,면목동,1,대지,0146,0009,대성아트빌,20231215,22000,53.22,29.04,5.0,,,2011,연립다세대,중개거래,"서울 동대문구, 서울 중랑구"
2023,11470,양천구,10300,신월동,1,대지,0234,0015,유진소르베(234-15),20231215,18500,33.44,19.45,5.0,,,2012,연립다세대,중개거래,서울 강서구
2024,11530,구로구,10700,개봉동,1,대지,0476,0000,한마을,20231215,80000,84.57,0.0,24.0,,,1999,아파트,중개거래,서울 구로구
2024,11620,관악구,10200,신림동,1,대지,0496,0016,판테온,20231215,30000,29.05,18.22,3.0,,,2022,연립다세대,중개거래,서울 관악구
2024,11305,강북구,10300,수유동,1,대지,0567,0039,성우스타팰리스7동,20231215,23900,45.75,30.0,2.0,,,2014,연립다세대,중개거래,서울 강북구
2023,11680,강남구,10400,청담동,1,대지,0034,0013,청담스위트,20231215,23100,13.43,0.0,5.0,,,2015,아파트,중개거래,서울 강남구
2024,11440,마포구,10300,신공덕동,1,대지,0003,0003,블루마리오피스텔,20231215,17000,18.33,35.02,18.0,,,2017,오피스텔,중개거래,서울 마포구
2023,11545,금천구,10300,시흥동,1,대지,1005,0000,중앙하이츠빌라,20231215,38000,49.84,74.95,1.0,,,1988,연립다세대,중개거래,서울 금천구
2023,11470,양천구,10300,신월동,1,대지,0020,0032,세진주택,20231215,33700,84.27,59.54,4.0,,,1994,연립다세대,직거래,
2024,11230,동대문구,10500,답십리동,1,대지,0494,0001,한일노벨리아,20231215,12400,19.05,27.53,5.0,,,2016,오피스텔,중개거래,"서울 동대문구, 서울 성동구"
2023,11590,동작구,10100,노량진동,1,대지,0057,0001,메가스터디타워,20231215,15200,15.97,0.0,13.0,,,2015,아파트,중개거래,서울 동작구
2023,11740,강동구,10900,천호동,1,대지,0039,0019,CASAMIA(까사미아),20231215,28000,44.83,30.43,5.0,,,2016,연립다세대,직거래,
2023,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,20231215,60500,59.98,0.0,15.0,,,2004,아파트,중개거래,서울 강북구
2024,11290,성북구,12000,동선동5가,1,대지,0172,0009,유창아트빌,20231215,15800,44.97,22.01,4.0,,,2002,연립다세대,직거래,
2023,11260,중랑구,10400,묵동,1,대지,0062,0020,솔현빌라B동,20231215,9800,40.95,35.83,-1.0,,,1987,연립다세대,직거래,
2024,11620,관악구,10200,신림동,1,대지,0496,0016,판테온,20231215,30000,29.91,18.76,4.0,,,2022,연립다세대,중개거래,서울 관악구
2024,11110,종로구,13300,익선동,1,대지,0030,0006,운현신화타워,20231215,55000,74.52,0.0,15.0,,,1998,아파트,중개거래,서울 성북구
2023,11740,강동구,10900,천호동,1,대지,0025,0036,예가풍경채,20231215,37900,42.05,28.42,6.0,,,2015,연립다세대,중개거래,서울 강동구
2023,11440,마포구,12700,상암동,1,대지,1748,0000,상암 오벨리스크 2차,20231215,15000,24.2,31.49,4.0,,20231221,2014,오피스텔,직거래,
2024,11350,노원구,10500,상계동,1,대지,0721,0000,상계주공5(저층),20231215,47000,31.98,0.0,2.0,,,1987,아파트,중개거래,서울 노원구
2023,11470,양천구,10300,신월동,1,대지,0100,0022,테마100,20231215,25000,26.13,15.93,3.0,,,2020,연립다세대,중개거래,서울 영등포구
2023,11620,관악구,10200,신림동,1,대지,0547,0022,엘시티,20231215,21044,19.2,18.25,2.0,,,2013,연립다세대,직거래,
2023,11620,관악구,10200,신림동,1,대지,0547,0022,엘시티,20231215,18460,18.82,17.89,3.0,,,2013,연립다세대,직거래,
2024,11110,종로구,18300,평창동,,,,,,20231215,102000,254.67,317.0,0.0,,,1979,단독다가구,중개거래,서울 강남구
2023,11380,은평구,10800,역촌동,1,대지,0072,0009,만민하늘애(72-9),20231215,32750,49.85,32.35,4.0,,,2016,연립다세대,중개거래,서울 은평구
2024,11320,도봉구,10600,방학동,1,대지,0734,0000,청구아파트,20231215,50300,84.97,0.0,8.0,,,1994,아파트,중개거래,서울 도봉구
2023,11110,종로구,17400,창신동,1,대지,0023,0076,브라운스톤창신,20231215,80150,84.81,0.0,4.0,,,2006,아파트,중개거래,"서울 동대문구, 서울 종로구"
2023,11650,서초구,10800,서초동,1,대지,1589,0003,서초아트갤러리,20231215,38000,37.64,47.11,9.0,,,2018,오피스텔,중개거래,서울 서초구
2024,11710,송파구,11300,거여동,1,대지,0654,0000,송파위례리슈빌,20231215,135000,111.54,0.0,6.0,,,2021,아파트,중개거래,서울 송파구
2024,11545,금천구,10200,독산동,1,대지,1024,0018,뜰안채(1024-18),20231215,28900,48.44,26.44,2.0,,,2012,연립다세대,중개거래,서울 금천구
2023,11740,강동구,10100,명일동,1,대지,0188,0000,188,20231215,36000,32.18,23.43,3.0,,,2019,연립다세대,중개거래,서울 강동구
2024,11560,영등포구,10300,영등포동2가,1,대지,0332,0003,밀레니엄시티,20231215,27900,31.06,44.93,14.0,,,2018,오피스텔,중개거래,서울 영등포구
2023,11290,성북구,10300,돈암동,1,대지,0609,0001,한신,20231215,60000,68.13,0.0,14.0,,,1998,아파트,중개거래,서울 성북구
2023,11650,서초구,10800,서초동,1,대지,1337,0002,아크로텔 강남역,20231215,18200,17.7,24.93,8.0,,,2016,오피스텔,중개거래,서울 서초구
2023,11680,강남구,10300,개포동,1,대지,0013,0003,대청타워,20231215,23900,32.86,46.08,7.0,,,1997,오피스텔,중개거래,서울 강남구
2023,11500,강서구,10300,화곡동,1,대지,0967,0021,중앙하이츠,20231215,15000,44.39,24.36,3.0,,,2002,연립다세대,직거래,
2023,11560,영등포구,11400,당산동4가,1,대지,0030,0001,당산현대5차,20231215,97500,59.85,0.0,19.0,,,2000,아파트,중개거래,"서울 강서구, 서울 영등포구"
2023,11470,양천구,10200,목동,1,대지,0318,0023,성우하이츠빌라,20231215,23500,56.14,26.75,3.0,,,2001,연립다세대,중개거래,서울 양천구
2024,11440,마포구,11100,신수동,1,대지,0462,0000,신촌숲아이파크,20231215,135000,59.75,0.0,14.0,,,2019,아파트,중개거래,서울 서대문구
2024,11740,강동구,11000,강일동,1,대지,0675,0001,강일타워,20231215,12300,29.14,38.63,9.0,,,2011,오피스텔,중개거래,서울 강동구
2024,11620,관악구,10200,신림동,1,대지,0496,0016,판테온,20231215,30000,29.05,18.22,3.0,,,2022,연립다세대,중개거래,서울 관악구
2023,11470,양천구,10200,목동,1,대지,0318,0082,목동베스트빌비동,20231215,24100,57.88,26.34,2.0,,,2003,연립다세대,중개거래,서울 양천구
2023,11650,서초구,10100,방배동,1,대지,0012,0036,라온채,20231215,275000,189.59,0.0,1.0,,,2008,아파트,중개거래,서울 서초구
2024,11620,관악구,10200,신림동,1,대지,1703,0001,LIG대학마을(건영아파트3차),20231215,50000,58.9,0.0,10.0,,,1996,아파트,중개거래,서울 관악구
2023,11530,구로구,10800,오류동,1,대지,0006,0240,J팰리스2차(6-240),20231215,16500,29.15,16.94,3.0,,,2012,연립다세대,중개거래,서울 구로구
2024,11470,양천구,10200,목동,1,대지,0902,0000,목동신시가지2,20231215,257700,122.31,0.0,1.0,,,1986,아파트,중개거래,서울 양천구
2023,11215,광진구,10500,자양동,1,대지,0775,0010,헤렌하우스(775-10),20231215,37600,51.94,25.93,3.0,,,2015,연립다세대,중개거래,서울 광진구
2023,11440,마포구,12700,상암동,1,대지,1596,0000,"상암DMC푸르지오시티, S-City",20231215,16800,18.33,28.44,13.0,,,2017,오피스텔,중개거래,서울 마포구
2023,11560,영등포구,11300,당산동3가,,,,,,20231215,77500,42.28,85.3,0.0,,,1985,단독다가구,직거래,
2024,11650,서초구,10800,서초동,1,대지,1338,0020,서초현대렉시온,20231215,30000,34.0,45.71,17.0,,,2005,오피스텔,중개거래,서울 서초구
2023,11380,은평구,10400,갈현동,1,대지,0520,0042,스카이힐튼,20231215,16000,29.6,18.51,4.0,,,2012,연립다세대,중개거래,서울 관악구
2023,11170,용산구,12900,이촌동,1,대지,0430,0000,LG한강자이,20231215,545000,210.01,0.0,14.0,,,2003,아파트,중개거래,서울 용산구
2024,11290,성북구,10300,돈암동,1,대지,0609,0001,한신,20231215,88500,132.96,0.0,8.0,,,1998,아파트,중개거래,서울 성북구
2024,11440,마포구,12500,성산동,1,대지,0593,0005,상암미르웰한올림,20231215,15150,16.36,22.99,3.0,,,2018,오피스텔,중개거래,서울 마포구
2023,11500,강서구,10300,화곡동,1,대지,0409,0047,미래하이츠(409-47),20231215,14000,42.25,26.21,2.0,,,2001,연립다세대,중개거래,서울 강서구
2023,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,20231215,190000,84.98,0.0,18.0,,,2018,아파트,중개거래,서울 송파구
2023,11215,광진구,10500,자양동,1,대지,0229,0048,상진라인빌,20231215,28350,14.4,18.15,4.0,,,2019,연립다세대,중개거래,서울 광진구
2023,11500,강서구,10300,화곡동,1,대지,1088,0000,태영아트빌,20231215,19800,38.56,22.19,4.0,,,2011,연립다세대,중개거래,서울 강서구
2024,11260,중랑구,10500,망우동,1,대지,0580,0000,금호어울림(580),20231215,73000,115.28,0.0,7.0,,,2006,아파트,중개거래,서울 중랑구
2023,11530,구로구,10200,구로동,1,대지,0642,0009,한신,20231215,30500,35.28,0.0,1.0,,,1988,아파트,중개거래,서울 구로구
2023,11620,관악구,10200,신림동,1,대지,0547,0022,엘시티,20231215,18491,17.33,16.47,2.0,,,2013,연립다세대,직거래,
2023,11500,강서구,10300,화곡동,1,대지,1070,0005,대호센스빌8차,20231215,33000,59.66,34.04,2.0,,,2004,연립다세대,중개거래,서울 강서구
2024,11470,양천구,10200,목동,1,대지,0961,0000,목동 현대 하이페리온2,20231215,147500,94.49,122.83,28.0,,,2006,오피스텔,중개거래,"서울 강서구, 서울 양천구"
2024,11380,은평구,10700,응암동,1,대지,0081,0051,양지스카이뷰,20231215,32500,27.65,20.01,6.0,,,2020,연립다세대,중개거래,서울 은평구
2023,11500,강서구,10300,화곡동,1,대지,0424,0037,라테라스빌,20231215,19300,29.41,18.28,2.0,,,2015,연립다세대,중개거래,"서울 강서구, 서울 양천구"
2023,11200,성동구,10400,도선동,1,대지,0014,0000,신한넥스텔,20231215,9500,19.63,26.08,15.0,,,1998,오피스텔,중개거래,서울 성동구
2024,11215,광진구,10700,화양동,1,대지,0111,0089,위너스힐(111-89),20231215,49000,27.2,0.0,8.0,,,2021,아파트,중개거래,서울 광진구
2023,11620,관악구,10200,신림동,1,대지,0547,0022,엘시티,20231215,16537,12.09,11.49,5.0,,,2013,연립다세대,직거래,
2024,11650,서초구,10100,방배동,1,대지,0793,0015,위니드펠리체,20231215,83000,56.87,32.72,3.0,,,2021,연립다세대,직거래,
2024,11710,송파구,11200,오금동,1,대지,0043,0000,현대(2-4차),20231215,160000,84.98,0.0,14.0,,,1984,아파트,중개거래,서울 송파구
2023,11410,서대문구,11100,홍제동,1,대지,0453,0000,청구1차,20231215,85000,84.78,0.0,6.0,,,1994,아파트,중개거래,서울 서대문구
2023,11140,중구,16200,신당동,1,대지,0241,0026,(241-26),20231215,42500,14.99,10.96,5.0,,,2012,연립다세대,중개거래,서울 중구
2023,11260,중랑구,10400,묵동,1,대지,0239,0058,(239-58),20231215,5400,29.85,15.24,-1.0,,,1995,연립다세대,중개거래,서울 중랑구
2023,11650,서초구,10100,방배동,1,대지,0793,0015,위니드펠리체,20231215,83000,56.87,32.72,3.0,,20240125,2021,연립다세대,직거래,
2023,11170,용산구,12100,용문동,1,대지,0038,0092,홈그린빌2차,20231215,61000,63.98,36.36,3.0,,,2009,연립다세대,중개거래,서울 용산구
2023,11650,서초구,10200,양재동,1,대지,0392,0002,주원베르빌(101동),20231215,45000,29.93,18.0,3.0,,,2016,연립다세대,중개거래,서울 서초구
2023,11500,강서구,10300,화곡동,1,대지,1056,0027,경원아트빌B동,20231215,19000,28.8,14.34,1.0,,,2001,연립다세대,직거래,
2023,11500,강서구,10600,내발산동,1,대지,0756,0000,마곡수명산파크7단지,20231215,80000,84.82,0.0,12.0,,,2008,아파트,중개거래,서울 강서구
2023,11410,서대문구,11900,북가좌동,1,대지,0431,0000,DMC한양,20231215,72000,65.34,0.0,12.0,,,1987,아파트,중개거래,서울 서대문구
2023,11215,광진구,10100,중곡동,1,대지,0120,0015,선영아트빌(120-15),20231215,26900,46.04,27.7,2.0,,,2008,연립다세대,중개거래,서울 성동구
2023,11650,서초구,10100,방배동,1,대지,0767,0005,제니스빌10차,20231215,64500,54.63,33.56,2.0,,,2017,연립다세대,중개거래,서울 서초구
2023,11350,노원구,10400,하계동,1,대지,0284,0000,청구,20231215,79000,84.97,0.0,7.0,,,1988,아파트,중개거래,서울 노원구
2023,11500,강서구,10300,화곡동,1,대지,0391,0005,경동팰리스3차,20231215,24200,52.46,29.15,3.0,,,2008,연립다세대,중개거래,서울 강서구
2023,11260,중랑구,10100,면목동,1,대지,0467,0039,대경하이츠빌라,20231215,27000,54.45,24.71,2.0,,,2002,연립다세대,직거래,
2023,11545,금천구,10200,독산동,1,대지,1064,0030,아크로빌101,20231215,27350,37.36,22.6,3.0,,,2015,연립다세대,중개거래,서울 금천구
2024,11320,도봉구,10500,쌍문동,1,대지,0073,0000,경남,20231215,26000,44.5,0.0,10.0,,,1988,아파트,중개거래,서울 도봉구
2023,11740,강동구,10500,길동,1,대지,0415,0016,청광플러스원큐브3차,20231215,11700,13.27,0.0,13.0,,,2014,아파트,직거래,
2023,11620,관악구,10200,신림동,1,대지,0547,0022,엘시티,20231215,17491,17.33,16.47,3.0,,,2013,연립다세대,직거래,
2024,11710,송파구,10400,송파동,1,대지,0187,0009,보성파크빌,20231215,30000,52.02,24.65,4.0,,,2003,연립다세대,직거래,
2023,11380,은평구,11400,진관동,1,대지,0065,0000,은평뉴타운엘크루,20231215,68500,59.98,0.0,13.0,,,2017,아파트,중개거래,서울 은평구
2023,11200,성동구,11100,금호동3가,,,,,,20231215,104000,118.53,65.8,0.0,,,1988,단독다가구,중개거래,서울 성동구
2023,11590,동작구,10700,사당동,1,대지,1154,0000,사당휴먼시아,20231215,86000,84.73,0.0,4.0,,,2009,아파트,중개거래,
2023,11305,강북구,10300,수유동,1,대지,0486,0280,미래주택,20231215,11000,36.74,19.61,-1.0,,,1993,연립다세대,직거래,
2023,11140,중구,16200,신당동,1,대지,0241,0026,(241-26),20231215,59000,25.03,18.31,4.0,,,2012,연립다세대,중개거래,서울 용산구
2023,11620,관악구,10200,신림동,1,대지,0547,0022,엘시티,20231215,16029,13.95,13.26,3.0,,,2013,연립다세대,직거래,
2023,11380,은평구,10800,역촌동,1,대지,0046,0011,자슬린하우스(46-11),20231215,37300,51.55,29.32,3.0,,,2017,연립다세대,중개거래,서울 은평구
2023,11500,강서구,10300,화곡동,1,대지,0155,0043,(155-43),20231215,45000,84.12,53.4,2.0,,,1990,연립다세대,중개거래,서울 강동구
2023,11500,강서구,10300,화곡동,1,대지,0155,0043,(155-43),20231215,50000,70.08,53.3,1.0,,,1990,연립다세대,중개거래,서울 강서구
2023,11470,양천구,10200,목동,1,대지,0709,0002,성원2,20231215,73500,77.17,0.0,3.0,,,2000,아파트,중개거래,서울 양천구
2024,11650,서초구,10700,반포동,1,대지,0020,0043,반포자이,20231215,318000,84.98,0.0,16.0,,,2009,아파트,중개거래,서울 서초구
2023,11170,용산구,11900,효창동,1,대지,0288,0000,용산데시앙포레,20231215,139000,85.0,0.0,4.0,,,2022,아파트,중개거래,서울 용산구
2023,11470,양천구,10200,목동,,,,,,20231215,110000,120.8,172.0,0.0,,,1976,단독다가구,중개거래,서울 양천구
2023,11710,송파구,11300,거여동,1,대지,0697,0000,송파시그니처롯데캐슬,20231215,120000,59.98,0.0,31.0,,,2021,아파트,중개거래,"서울 강남구, 서울 송파구"
2023,11530,구로구,10600,고척동,1,대지,0141,0001,서울가든,20231215,63000,84.99,0.0,6.0,,,1989,아파트,중개거래,서울 구로구
2023,11710,송파구,10700,가락동,1,대지,0098,0007,(98-7),20231215,11000,35.24,45.75,8.0,,,1990,오피스텔,중개거래,"서울 강북구, 서울 송파구"
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20231214,20520,19.58,33.01,5.0,,,2017,오피스텔,직거래,
2023,11710,송파구,11100,방이동,1,대지,0105,0017,(105-17),20231214,23700,30.97,19.49,3.0,,,2002,연립다세대,중개거래,서울 송파구
2023,11710,송파구,11100,방이동,1,대지,0105,0017,(105-17),20231214,23700,30.97,19.49,2.0,,,2002,연립다세대,중개거래,서울 송파구
2023,11680,강남구,10300,개포동,1,대지,0012,0000,성원대치2단지아파트,20231214,95000,33.18,0.0,5.0,,,1992,아파트,중개거래,서울 강남구
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20231214,20520,19.58,33.01,5.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20231214,20942,20.21,34.05,4.0,,,2017,오피스텔,직거래,
2023,11710,송파구,11100,방이동,1,대지,0105,0017,(105-17),20231214,34400,44.96,28.31,3.0,,,2002,연립다세대,중개거래,서울 송파구
2023,11710,송파구,11100,방이동,1,대지,0105,0017,(105-17),20231214,34400,44.96,28.31,3.0,,,2002,연립다세대,중개거래,서울 송파구
2023,11710,송파구,11100,방이동,1,대지,0105,0017,(105-17),20231214,34400,44.96,28.31,2.0,,,2002,연립다세대,중개거래,서울 송파구
2023,11290,성북구,13900,석관동,1,대지,0261,0212,리더스타운한예종,20231214,26000,20.32,14.86,6.0,,,2020,연립다세대,중개거래,서울 성북구
2023,11710,송파구,11100,방이동,1,대지,0105,0017,(105-17),20231214,34300,44.96,28.31,2.0,,,2002,연립다세대,중개거래,서울 송파구
2023,11305,강북구,10100,미아동,1,대지,0258,0591,(258-591),20231214,16000,39.98,26.66,-1.0,,,1987,연립다세대,중개거래,서울 성북구
2023,11710,송파구,11100,방이동,1,대지,0105,0017,(105-17),20231214,59300,77.45,48.76,4.0,,,2002,연립다세대,중개거래,서울 송파구
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20231214,20520,19.58,33.01,5.0,,,2017,오피스텔,직거래,
2024,11305,강북구,10200,번동,1,대지,0417,0066,보람팰리스,20231214,32000,45.11,20.01,3.0,,,2017,연립다세대,중개거래,서울 강북구
2024,11110,종로구,12600,종로1가,1,대지,0024,0000,르메이에르종로타운1,20231214,40000,45.41,60.56,20.0,,,2007,오피스텔,중개거래,서울 종로구
2023,11215,광진구,10700,화양동,1,대지,0018,0009,화양 디펠리체,20231214,18900,20.45,35.19,9.0,,,2019,오피스텔,중개거래,서울 광진구
2023,11545,금천구,10300,시흥동,2,산,0173,0008,성지,20231214,48000,67.27,0.0,11.0,,,1986,아파트,직거래,
2023,11410,서대문구,11600,창천동,1,대지,0029,0005,스테이 더 디자이너스,20231214,30000,21.93,30.4,12.0,,,2021,오피스텔,중개거래,"서울 마포구, 서울 서대문구"
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20231214,20520,19.58,33.01,5.0,,,2017,오피스텔,직거래,
2023,11680,강남구,10100,역삼동,1,대지,0781,0035,스타힐스,20231214,35300,15.64,11.66,4.0,,,2012,연립다세대,중개거래,"서울 강남구, 서울 성동구"
2023,11290,성북구,13300,정릉동,1,대지,1031,0000,정릉힐스테이트3차,20231214,89000,114.78,0.0,4.0,,,2008,아파트,중개거래,"서울 강북구, 서울 성북구"
2023,11290,성북구,10300,돈암동,1,대지,0636,0000,이수브라운스톤돈암,20231214,85000,84.97,0.0,18.0,,,2004,아파트,중개거래,서울 성북구
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20231214,20520,19.58,33.01,5.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20231214,22102,20.21,34.05,14.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20231214,20520,19.58,33.01,5.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20231214,20520,19.58,33.01,5.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20231214,20309,19.58,33.01,3.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20231214,20309,19.58,33.01,4.0,,,2017,오피스텔,직거래,
2023,11230,동대문구,11000,이문동,1,대지,0111,0002,(111-2),20231214,40500,21.46,15.09,-1.0,,,1996,연립다세대,중개거래,서울 동대문구
2023,11230,동대문구,10500,답십리동,1,대지,1003,0000,래미안위브,20231214,102500,59.96,0.0,8.0,,,2014,아파트,중개거래,서울 동대문구
2024,11170,용산구,10100,후암동,1,대지,0001,0056,SV1,20231214,59000,29.58,24.28,3.0,,,2023,연립다세대,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20231214,20309,19.58,33.01,4.0,,,2017,오피스텔,직거래,
2023,11470,양천구,10200,목동,1,대지,0231,0114,효원그린빌라,20231214,22500,49.05,27.84,3.0,,,1998,연립다세대,중개거래,서울 양천구
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20231214,21628,20.21,34.05,10.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20231214,20309,19.58,33.01,4.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20231214,20309,19.58,33.01,3.0,,,2017,오피스텔,직거래,
